text	label
前線記者狂追假扮示威者的黑警前線無懼黑警	Non-offensive
那麼可愛的蘿莉居然敢下手	Non-offensive
你有問題嗎你	Non-offensive
邱議員變那些粉的箭靶了	Non-offensive
這邏輯毋通ㄛ	Non-offensive
櫻爺好神	Non-offensive
謝謝你感恩	Non-offensive
蔡宇翔蔡進源葉冠緯小玖跟小金選一個	Non-offensive
男的帥女的美就是後面那個最吸引	Non-offensive
哈哈誰叫你假冒令妃娘娘	Non-offensive
我希望我放牌佬就能變牌佬	Non-offensive
陳奕妤烏龍異象	Non-offensive
你分數比我高欸	Non-offensive
小叮噹是誰	Non-offensive
劉駿偉另外一隻快被氣死	Non-offensive
呱吉快出來電爆他們	Non-offensive
普男普信男	Non-offensive
可以去看蔡哥剛剛直播感受滿滿の正能量蔡哥正能量爆棚	Non-offensive
跑出一堆古人了歐書維	Non-offensive
欸所以那個軟組織高潮怎麼樣了	Non-offensive
趴就這麼鬼陳芝瑜	Non-offensive
施傑希妳可以衝了	Non-offensive
沒本事給不起的才會看不慣	Non-offensive
李姿嫻到底誰會收錢讀研究所啦	Non-offensive
鍾明軒國際美人妳想講的是正念，但這真的不容易	Non-offensive
陳昇進陳偉廷來對	Non-offensive
這隻白賊賊的轉彎海豚海豚對不起∼，也沒指名道姓	Non-offensive
一隻穿雲箭，千軍萬馬來相見	Non-offensive
史吳政豪這個好	Non-offensive
妳超棒的一起加油	Non-offensive
賴元淯吉車欸	Non-offensive
恆春人業障太重沒有福報又不積陰德所以我才沒選上	Non-offensive
一次還兩個送頭	Non-offensive
大師兄也太好	Non-offensive
黃毛小子共產主義可是很厲害的你知道嗎	Non-offensive
你看看超強我也來跟小櫻拜師好了	Non-offensive
太瓜髒ㄌ開吉	Non-offensive
蕭咖心柴柴又在白目了	Non-offensive
方可元這隻根本就你的化身	Non-offensive
是要還小亮五萬了沒	Non-offensive
簡品捷去ㄌ	Non-offensive
何不以此為把柄讓她去幹一些	Non-offensive
窩在這啦幹	Non-offensive
黃莞清白目柴無極限	Non-offensive
小亮的萬呢	Non-offensive
林彥佐幫標	Non-offensive
黃禔安就隔一條馬路你願意的吧	Non-offensive
被宰殺的血本無規歸看到忍不住講一下	Non-offensive
好長的一個年	Non-offensive
應該至少吧	Non-offensive
好棒的麻瓜	Non-offensive
解籤六軍團裝甲旅旅部連運輸領導士	Non-offensive
我一定要去看	Non-offensive
值得為二姐有情有義鼓掌	Non-offensive
那麼厲害	Non-offensive
黑幫幫主你敢嘴幫主的影片都要看兩次才會懂啦	Non-offensive
公道伯哈哈	Non-offensive
你很好笑呀最喜歡看憲哥欺負你的時候很可愛直白不假掰宛宛兒	Non-offensive
樑生，你是撚人	Non-offensive
催淚ㄉ劇場版	Non-offensive
王國贊謝謝國贊哥	Non-offensive
加油國民黨需要你這樣優秀的新血	Non-offensive
謝謝呱吉	Non-offensive
陳亮谷白目死了	Non-offensive
一直以為婊姊有演海岸村恰恰恰☺	Non-offensive
上面照片後面有臺小牛	Non-offensive
彭守靂有材	Non-offensive
一群又藍又懶又蠢的碳水化合物	Non-offensive
這臺是還是	Non-offensive
好香嗚嗚有機考完就來畫	Non-offensive
月到一定用美金支持一下小商人的美女	Non-offensive
斯斯巴啦西	Non-offensive
早上好中國	Non-offensive
胡跟本就不配作人	Non-offensive
美國國內的匪諜也不少	Non-offensive
基進黨加油抱著希望理想前進	Non-offensive
年老統粉前來報到	Non-offensive
她好勇敢	Non-offensive
最近才剛看完響鬼後期製作人井上根本是個智障腳本亂改一通	Non-offensive
今天講的很順耶孃娘高智慧	Non-offensive
話說這些人根本不懂尼哥梗吧	Non-offensive
許凱翔真好	Non-offensive
我的本都死了有人惡檢我	Non-offensive
皮帶拆了車在幫他推回去	Non-offensive
好去買ㄧ下	Non-offensive
要是當年那個肥宅喊出的是超爽撿到塊勒誒官司網路女孩，完	Non-offensive
阿喜恩免工錢尼	Non-offensive
烏蘇拉是無辜的啊	Non-offensive
耳東陳是你	Non-offensive
這個人真的沒下限耶	Non-offensive
大謙怎麼可以這麼有才啦	Non-offensive
所以要戒嚴囉	Non-offensive
讀幾個書就自我膨脹的窮鬼醫師	Non-offensive
韓才是真正臺灣的害蟲	Non-offensive
布偶這麼好動	Non-offensive
幹這到底三小下面留言跟迴文有夠誇張	Non-offensive
李燁子磅便士	Non-offensive
老公算了	Non-offensive
討厭這種天真的小鬼，自己親人要是因為這樣被殺就怪不得別人	Non-offensive
體會到魂系的樂趣了吧姨母笑	Non-offensive
走去找青色門	Non-offensive
新聞都弄的農場水準就這樣	Non-offensive
方塊酥要不要去	Non-offensive
蕭文斌還敢下來阿	Non-offensive
不想回來的臺商請送他們去住大通舖吧	Non-offensive
表示你是智者	Non-offensive
簽到補血哭乙丸加油啊	Non-offensive
難怪妳被說醜不報仇，因為妳是心地超美的美女	Non-offensive
你讓我一整天的心情都變好了	Non-offensive
依間好難會寫了	Non-offensive
呂兩拳今晚來看	Non-offensive
女兒正無誤	Non-offensive
蔡丞泰跟你們比那個比較狠	Non-offensive
燕尾服貓好可愛	Non-offensive
看完這個帖子就被打送院了你有頭緒嗎	Non-offensive
你簡直是大神火力發電廠嘛	Non-offensive
是在哈囉	Non-offensive
看看你們新竹啦	Non-offensive
奶奶加油喔一切順利的	Non-offensive
媽咧巫毒娃娃都沒這麼噁心	Non-offensive
才子該怎麼駁斥	Non-offensive
墮落的公務人員麻煩委員盯著他們	Non-offensive
楊立浚許庭維耶啥小	Non-offensive
他是不是把你當學聖了	Non-offensive
你基督徒	Non-offensive
雞掰水瓶簽	Non-offensive
大膽敢言肯做，狐狸可以參選了	Non-offensive
謝佾蒼來看看大哥	Non-offensive
就這樣被妳圈粉了	Non-offensive
支持呱吉到底民主社會本來就應各自表述立場去溝通共融	Non-offensive
這個政客還算不錯，我會支持他	Non-offensive
這個黨粉專的洨編真的頭殼不知裝啥	Non-offensive
黃冠瑋真滴派	Non-offensive
韓粉準備移民吧	Non-offensive
哈哈哈娘娘有夠可愛	Non-offensive
趕緊出錢吧	Non-offensive
有撚毛病	Non-offensive
娘娘反應真好	Non-offensive
抽中的嘴臉	Non-offensive
這種人就保持安全距離，以策安全	Non-offensive
好喜歡麻瓜罵人爽啦一堆	Non-offensive
幹你黎明，不動卿才是來自深淵的救贖	Non-offensive
剛大戰啊	Non-offensive
奶奶要平平安安的出院和大家的溫暖與持續下去	Non-offensive
你生病還那麼努力我欣賞你	Non-offensive
呢時呢刻，邊有生命死得唔冤枉	Non-offensive
她是女英雄為民除害耶	Non-offensive
放棄綠卡照顧弱智妹妹真是好偉大	Non-offensive
你婆看到你發文應該很後悔有這種提督	Non-offensive
別，看一下姊姊	Non-offensive
一定要比個佢，好好家姐	Non-offensive
放生把孩子帶走	Non-offensive
周秉翰周秉翰好久沒有尿了	Non-offensive
爽死總比病痛死吧	Non-offensive
機歌ㄟ動作縮宥ㄟ臺灣郎囉隙剛灌ㄟ	Non-offensive
又是郝遊媽啊	Non-offensive
阿扁昔日剋戰神，昨日八年馬囚，今日失智老人	Non-offensive
陳俊凱好啊啊現在連領隊都要嘴	Non-offensive
睜眼說瞎話肖查某立馬被打臉	Non-offensive
大陸有咩作唔出阿佢哋實信到十足架	Non-offensive
臺灣有這些傢伙真的很可憐	Non-offensive
戰車快開出來了	Non-offensive
真是青春	Non-offensive
藝術交流都可以搞政治真的是看不下去	Non-offensive
就生活白痴啊	Non-offensive
你若芬芳蝴蝶自來	Non-offensive
我愛黎明◎人*咪呀	Non-offensive
賺女人的錢還屁話一堆	Non-offensive
石仲禹然後你當了一個玩樂團的工程師	Non-offensive
娘娘太可愛了	Non-offensive
都黑柯產業鏈ㄉ錯	Non-offensive
鐵桿羨慕死多少女人啊	Non-offensive
養那麼就幹嘛以後就會有快樂坐牢殺人犯了	Non-offensive
多情人都成眷屬	Non-offensive
你們的愛國心呢	Non-offensive
替自己鋪梗嗎	Non-offensive
又黎超白目真的是不作死不會死可憐那隻柴柴了	Non-offensive
這樣子收您五百元	Non-offensive
他是怎麼知道的	Non-offensive
給妳拍拍	Non-offensive
不知道為什麼就覺得你是會做這種事的人	Non-offensive
我一開始以為你是九妹	Non-offensive
就一群北棲在起鬨	Non-offensive
因為那是普通班	Non-offensive
辛苦大濕了那段時間一定很難熬	Non-offensive
早上好大美人您好靚	Non-offensive
末日應該只有浩克是安全的，咬不下去	Non-offensive
他太愛你了，要來讓你唸一唸才安心	Non-offensive
媽呀真係智商無下限	Non-offensive
好深的恨意	Non-offensive
很膽心你兒子的將來	Non-offensive
等一下啦你的口罩也太可愛了吧	Non-offensive
國小的你哦	Non-offensive
不是我我社畜	Non-offensive
來吃吃喝喝	Non-offensive
因為旺中老闆快駕崩了	Non-offensive
帶豬肉就槍斃財產充公，幹嘛罰	Non-offensive
哇這個還不射爆	Non-offensive
還好他還活著，希望他真的是走出來了	Non-offensive
什麼停不下來，哈	Non-offensive
你怎麼知道	Non-offensive
恭喜論文記得要留著喔加油	Non-offensive
要說服老爸老媽脫離心中小警總不容易	Non-offensive
團長加油鍵盤支持你	Non-offensive
你在期待中夭什麼	Non-offensive
承認吧你妳沒有任何反駁的條件	Non-offensive
根本殺夫的現實版	Non-offensive
喂喂喂，你企開啦屌你老母	Non-offensive
看這個國文能力韓粉	Non-offensive
抱回家啊	Non-offensive
你好叔叔還是要叫你爺爺	Non-offensive
祝您早日坐牢	Non-offensive
你痴撚左	Non-offensive
再等年吧	Non-offensive
跟她認真真的輸大了	Non-offensive
安藤竹子好康的	Non-offensive
藍羽賢缺高蛋白說一下	Non-offensive
華腦人真的叫不醒	Non-offensive
這個這個	Non-offensive
很可怕都是玩玩定定驚	Non-offensive
就決定穿這樣見男友	Non-offensive
幼兒真的無法抵抗最可憐這些虐待無抵抗力者都會有報應	Non-offensive
我覺得會回這些話的男人應該內心超自卑的人才只出張嘴炮	Non-offensive
超帥好嗎	Non-offensive
這種的法治治不了他啦	Non-offensive
這個我明	Non-offensive
從鼓山山區走到三民尿尿的猴子	Non-offensive
吳峻銘好強	Non-offensive
黃翰暉你的牛仔	Non-offensive
賴嘉宏阿極	Non-offensive
你影鳩人哋個獨立廣場係咪姐係支持烏東獨立	Non-offensive
所以三玖才是正宮阿	Non-offensive
真玻璃心還敢說部長	Non-offensive
現在的柯粉都在網路上啦沒票的那種	Non-offensive
中壢人追起來	Non-offensive
乖乖就是喜歡未成年的	Non-offensive
那個不是匪諜右翼筆記嗎	Non-offensive
真的要幫他	Non-offensive
奶共就咪撚用外國勢力啦，好撚柒啊	Non-offensive
這不能吉嗎當選務人員塑膠做的	Non-offensive
年個月你跟我說重判不要說給犯人機會，那誰來給這個男嬰機會	Non-offensive
才一天就撐不住啦而且還沒用媒體抹你勒	Non-offensive
無知政客	Non-offensive
這大佬很有前途呀	Non-offensive
我戶籍在桃園支持你，加油	Non-offensive
小英根本累贅	Non-offensive
笑死幹在捷運上直接被側目欸	Non-offensive
周書廷看在這麼誠意的道歉我先去幹碗吃	Non-offensive
倉鼠好心痛	Non-offensive
這麼能打怎麼不去烏克蘭幫忙	Non-offensive
神人無誤	Non-offensive
刻骨銘心看留言各種古人	Non-offensive
是不是該找十幾二十幾個小流氓	Non-offensive
太神啦，阿航，支持	Non-offensive
很執著移妳的車耶	Non-offensive
邱柏竣你們的鬼滅	Non-offensive
大概是想引起你的注意，人帥真好	Non-offensive
慳啦柒頭	Non-offensive
正能量的大美女讚	Non-offensive
喜歡裡面的姜曉小姐姐	Non-offensive
美術班保送	Non-offensive
哇好偉大的國父	Non-offensive
花椛施怡君	Non-offensive
阿姨都比國華有錢男不如女	Non-offensive
當然幹你黎明，但沒有黎明就沒有毛毛卿了	Non-offensive
那支持他的人是什麼	Non-offensive
蔡羿恩你看	Non-offensive
洪胤傑蛤自習課來練	Non-offensive
卓怡均快看這留言	Non-offensive
能力跟不上職位的部長	Non-offensive
侯是第三任了	Non-offensive
這位大哥真的很棒加油	Non-offensive
這是好事連鳳凰都要逃命	Non-offensive
焦糖陳嘉行早啊文青跟國家認證的就是不一樣加油嘔死他們	Non-offensive
選擇性的失聰可憐啊	Non-offensive
晚點看，回我ㄧ個	Non-offensive
申金熙真的很美	Non-offensive
網美這個頭銜委屈你了	Non-offensive
雅思有就贏一堆人了	Non-offensive
死了沒啊	Non-offensive
在山路裡消呸	Non-offensive
要是我就直接搬出去還有啥好解釋的順便連那個阿姨一起翻臉	Non-offensive
該滅絕的是人類	Non-offensive
逆風貓要說只打順風球怎麼比得上那個什麼長跟什麼教授	Non-offensive
諗起你，所以要你	Non-offensive
李亞璇是不是要看起來	Non-offensive
怎麼不去逼鴿子的車啊真是的搔頭	Non-offensive
讀研究所是多難韓粉怎麼崩潰成這樣	Non-offensive
我的童年	Non-offensive
財經網美身體力行非常佩服	Non-offensive
咦這是雙一嗎	Non-offensive
這是什麼課文呀挖勒直接暈倒在地	Non-offensive
整個母湯哈	Non-offensive
那是三立呀你盲了嗎三立跟中天根本就是同一票的	Non-offensive
陳其宏算是怎麼看	Non-offensive
小高真的很犯賤就是愛	Non-offensive
還小亮錢啦從開季講到現在了阿是要不要還人家打職業很辛苦欸	Non-offensive
阿亮莫名躺槍	Non-offensive
韓粉智商真的堪憂呢支持告到底不要和解	Non-offensive
而家爛屍已經係咁嘅論調	Non-offensive
你個最愛戀童登，仲係經濟制裁人又話比強硬既	Non-offensive
想知道你幾歲了	Non-offensive
咬爆你耳朵	Non-offensive
然後還被嗆你又不是合法總統完全不管你喊斷交的事	Non-offensive
可以出ㄇ幹	Non-offensive
娘娘的手很忙	Non-offensive
有些畜生就是不值得活下去	Non-offensive
醒醒，現實的你並沒有	Non-offensive
續訂買起來從今天開始巴哈是我大哥	Non-offensive
投票給他的人他在說你們都是智漲哈哈哈	Non-offensive
愛臺灣國同心會本來就一堆瘋子	Non-offensive
張家瑞黎家華靠北拖出來打	Non-offensive
這位長者實在是太偉大了	Non-offensive
人家這是技術	Non-offensive
檢舉送出去啦管他是誰	Non-offensive
祝陳姓憨吉粉天天開心、天天發大財	Non-offensive
那你何時要停止霸凌你老婆	Non-offensive
陳罄璉走了啊	Non-offensive
你說出重點了	Non-offensive
對你說的沒錯	Non-offensive
藍逸頡婁良雍	Non-offensive
下令是三小	Non-offensive
施子阿公，讚	Non-offensive
帶我去吧麻坡	Non-offensive
遊老師，人漂亮怎麼畫怎麼美啊✨凍齡美女✨	Non-offensive
電競不死鳥每次快過氣了都有新事件衝一波高人氣一日董粉終身董粉	Non-offensive
佩廷一堆古人冒出來	Non-offensive
他是不是有要告你	Non-offensive
加油你是最棒的好爸爸	Non-offensive
你不來怎麼可以	Non-offensive
太黑暗了槓你	Non-offensive
下次一起洗澡我小便給你	Non-offensive
標籤先貼先贏呱吉	Non-offensive
支那豬瘟	Non-offensive
唉配不上欸	Non-offensive
年可以等嗎	Non-offensive
艾薇好棒	Non-offensive
蔡濨鍹小櫻好帥啊	Non-offensive
前方有美女	Non-offensive
